volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
18	1A	1	143	MCCORMICK, DELL J.	Paul Bunyan swings his axe.		A99973	1936-11-15	R329000	1964-01-03	Della J. McCormick|W						MCCORMICK, DELL J. Paul Bunyan swings his axe. © 15Nov36; A99973. Della J. McCormick (W); 3Jan64; R329000.
18	1A	1	143	MCCRAW, LOUISE HARRISON.	Hearts that understand.		A95046	1936-03-27	R329662	1963-12-20	Louise Harrison McCraw|A						MCCRAW, LOUISE HARRISON. Hearts that understand. © 27Mar36; A95046. Louise Harrison McCraw (A); 20Dec63; R329662.
18	1A	1	143	MCCREADY, AGNES B.	A day at school. Photos. by Ruth Alexander Nichols.		A96556	1936-07-20	R338362	1964-05-25	Agnes B. McCready|A						MCCREADY, AGNES B. A day at school. Photos. by Ruth Alexander Nichols. © 20Jul36; A96556. Agnes B. McCready (A); 25May64; R338362.
18	1A	1	143	MCCULLOCH, JOSEPH.	A parson in revolt. With an introd. by H. R. L. Sheppard.		A96445	1936-07-14	R338358	1964-05-25	Joseph McCulloch|A						MCCULLOCH, JOSEPH. A parson in revolt. With an introd. by H. R. L. Sheppard. © 14Jul36; A96445. Joseph McCulloch (A); 25May64; R338358.
18	1A	1	143	MCDANNALD, A. H.	The modern encyclopedia. NM: revisions.		A93582	1936-01-31	R331436	1964-01-15	Wm. H. Wise & Co., Inc.|PWH						MCDANNALD, A. H. The modern encyclopedia. NM: revisions. © 31Jan36; A93582. Wm. H. Wise & Co., Inc. (PWH); 15Jan64; R331436.
18	1A	1	143	MACDONALD, ALLAN WILLIAM COLT.	California caballero.		A93330	1936-03-19	R331985	1964-02-14	Allan William Colt MacDonald|A						MACDONALD, ALLAN WILLIAM COLT. California caballero. © 19Mar36; A93330. Allan William Colt MacDonald (A); 14Feb64; R331985.
18	1A	1	143	MACDONALD, ALLEN WILLIAM COLT.	Bullets for buckaroos, by William Colt MacDonald.		A97158	1936-07-24	R336652	1964-04-23	Allen William Colt MacDonald|A						MACDONALD, ALLEN WILLIAM COLT. Bullets for buckaroos, by William Colt MacDonald. © 24Jul36; A97158. Allen William Colt MacDonald (A); 23Apr64; R336652.
18	1A	1	143	MACDONALD, ALLEN WILLIAM COLT.	Trigger trail. By William Colt MacDonald.		A100723	1936-11-25	R336655	1964-04-23	Allen William Colt MacDonald|A						MACDONALD, ALLEN WILLIAM COLT. Trigger trail. By William Colt MacDonald. © 25Nov36; A100723. Allen William Colt MacDonald (A); 23Apr64; R336655.
18	1A	1	143	MACFADDEN, BERNARR.	How to reduce weight.		AA205407	1936-05-15	R337010	1964-05-04	Bernarr Macfadden Foundation, Inc.|PWH						MACFADDEN, BERNARR. How to reduce weight. © 15May36; AA205407. Bernarr Macfadden Foundation, Inc. (PWH); 4May64; R337010.
18	1A	1	143	MACFADDEN, BERNARR.	Keeping fit.		A95142	1936-05-05	R337009	1964-05-04	Bernarr Macfadden Foundation, Inc.|PWH						MACFADDEN, BERNARR. Keeping fit. © 5May36; A95142. Bernarr Macfadden Foundation, Inc. (PWH); 4May64; R337009.
18	1A	1	143	MACFARLAND, GEORGE A.	Accounting fundamentals, by George A. MacFarland & Robert D. Ayars.		A99189	1936-09-30	R335563	1964-04-06	George A. MacFarland & Robert D. Ayars|A						MACFARLAND, GEORGE A. Accounting fundamentals, by George A. MacFarland & Robert D. Ayars. © 30Sep36; A99189. George A. MacFarland & Robert D. Ayars (A); 6Apr64; R335563.
