volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
					Social forces.  Vol. 40, no. 1.	B929868	1961-10-10	RE459602	1990-01-02	Williams & Wilkins|PCW						
					Soil science.  Vol. 92, no. 4.	B929869	1961-10-12	RE459603	1990-01-02	Williams & Wilkins|PCW						
					Bacteriological reviews.  Vol. 25, no. 3.	B929886	1961-10-12	RE459604	1990-01-02	Williams & Wilkins|PCW						
					Journal of immunology.  Vol. 87, no. 4.	B929859	1961-10-13	RE459601	1990-01-02	Williams & Wilkins|PCW						
					Journal of investigative dermatology.  Vol. 37, no. 3.	B930410	1961-10-13	RE459608	1990-01-02	Williams & Wilkins|PCW						
					Sad Sack funny friends.  Vol. 1, no. 37, Jan. 1962.	B930557	1961-10-15	RE460921	1990-01-02	Sad Sack, Inc.|PWH						
					Sad Sack comics.  Vol. 1, no. 125, Jan. 1962.	B930561	1961-10-15	RE460922	1990-01-02	Sad Sack, Inc.|PWH						
					Sad Sack laugh special.  Vol. 1, no. 11, Jan. 1962.	B930565	1961-10-15	RE460923	1990-01-02	Sad Sack, Inc.|PWH						
				Cyril M. Harris & Charles Crede.	Shock and vibration handbook.  Vols. 1-3.	A529840	1961-10-16	RE461030	1990-01-02	Cyril M. Harris|A						
					Gastroenterology.  Vol. 41, no. 4.	B930409	1961-10-17	RE459607	1990-01-02	Williams & Wilkins|PCW						
				Jocelyn Arundel & Wesley Dennis.	Mighty Mo; the story of an African elephant.	A528137	1961-10-18	RE461028	1990-01-02	Jocelyn Arundel|A||Morgan Dennis|C						
					Survey of anesthesiology.  Vol. 5, no. 5.	B930365	1961-10-18	RE459605	1990-01-02	Williams & Wilkins|PCW						
					Journal of pharmacology & experimental therapeutics.  Vol. 134, no. 1.	B930366	1961-10-18	RE459606	1990-01-02	Williams & Wilkins|PCW						
				Dorothy S. McIlvain.	Art for primary grades.	A529597	1961-10-19	RE462883	1990-01-02	Dorothy S. McIlvain|A						
					House beautiful.  Vol. 103, no. 11, Nov. 1961.	B933316	1961-10-19	RE459742	1990-01-02	Hearst Corporation|PCW						
				Edwin P. Hoyt, illustrator: George J. Zaffo.	Whirly birds.	A528126	1961-10-20	RE459067	1990-01-02	Edwin P. Hoyt|A						
				Robert J. Donovan.	PT-109; John F. Kennedy in World War II.	A528993	1961-10-23	RE461029	1990-01-02	Robert J. Donovan|A						
					The Journal of nervous & mental disease.  Vol. 133, no. 2.	B931531	1961-10-23	RE459609	1990-01-02	Williams & Wilkins|PCW						
					Current medical digest.  Oct. 1961.	B931537	1961-10-23	RE459610	1990-01-02	Williams & Wilkins|PCW						
				Richard L. Evans.	May peace be with you.	A531554	1961-10-25	RE459746	1990-01-02	Richard L. Evans, Jr.|C||Stephen T. Evans|C||John T. Evans|C||William T. Evans|C						
					Survey of ophthalmology.  Vol. 6, no. 5, pts. 1 & 2.	B931961	1961-10-27	RE459611	1990-01-02	Williams & Wilkins|PCW						
				Graham B. Moody.	Petroleum exploration handbook; a practice manual summarizing the application of earth sciences to petroleum exploration.	A531158	1961-10-30	RE461031	1990-01-02	Graham B. Moody, Jr.|C						
					Journal of bacteriology.  Vol. 82, no. 4.	B933730	1961-11-01	RE459612	1990-01-02	Williams & Wilkins|PCW						
					Journal of investigative dermatology.  Vol. 37, no. 4.	B934155	1961-11-03	RE459613	1990-01-02	Williams & Wilkins|PCW						
					Urological survey.  Vol. 11, no. 5.	B934171	1961-11-03	RE459614	1990-01-02	Williams & Wilkins|PCW						
					Gastroenterology.  Vol. 41, no. 5.	B936560	1961-11-15	RE459617	1990-01-02	Williams & Wilkins|PCW						
					Sad Sack and Sarge.  Vol. 1, no. 29, Feb. 1962.	B937119	1961-11-15	RE460924	1990-01-02	Sad Sack, Inc.|PWH						
					Sad Sack comics.  Vol. 1, no. 126, Feb. 1962.	B937120	1961-11-15	RE460901	1990-01-02	Sad Sack, Inc.|PWH						
					Soil science.  Vol. 92, no. 5.	B936559	1961-11-16	RE459616	1990-01-02	Williams & Wilkins|PCW						
					Journal of immunology.  Vol. 87, no. 5.	B936563	1961-11-16	RE459618	1990-01-02	Williams & Wilkins|PCW						
					House beautiful.  Vol. 103, no. 12, Dec. 1961.	B937933	1961-11-16	RE459743	1990-01-02	Hearst Corporation|PCW						
					Journal of pharmacology & experimental therapeutics.  Vol. 134, no. 2.	B936345	1961-11-20	RE459615	1990-01-02	Williams & Wilkins|PCW						
				Harry Partch.	Water! water!; a music-theater work for voices, dancers & musical instruments.	DU54298	1961-11-20	RE460233	1990-01-02	Danlee G. Mitchell|E						
					Journal of urology.  Vol. 86, no. 5.	B937671	1961-11-21	RE459620	1990-01-02	Williams & Wilkins|PCW						
					The Journal of nervous & mental disease.  Vol. 133, no. 3.	B937670	1961-11-22	RE459619	1990-01-02	Williams & Wilkins|PCW						
					Current medical digest.  Nov. 1961.	B938297	1961-11-30	RE459621	1990-01-02	Williams & Wilkins|PCW						
					Journal of bacteriology.  Vol. 82, no. 5.	B938298	1961-11-30	RE459622	1990-01-02	Williams & Wilkins|PCW						
					Project workbook in driver education.|Sportsmanlike driving, fourth edition.	A535729	1961-12-01	RE461032	1990-01-02	American Automobile Association|PWH					For use with Sportsmanlike driving, fourth edition.	
					Stain technology.  Vol. 36, no. 6.	B940268	1961-12-08	RE459626	1990-01-02	Williams & Wilkins|PCW						
					Social forces.  Vol. 40, no. 2.	B940269	1961-12-08	RE459627	1990-01-02	Williams & Wilkins|PCW						
					Survey of anesthesiology.  Vol. 5, no. 6.	B940238	1961-12-13	RE459623	1990-01-02	Williams & Wilkins|PCW						
					Journal of pharmacology & experimental therapeutics.  Vol. 134, no. 3.	B940248	1961-12-13	RE459624	1990-01-02	Williams & Wilkins|PCW						
					Gastroenterology.  Vol. 41, no. 6.	B940255	1961-12-13	RE459625	1990-01-02	Williams & Wilkins|PCW						
					Current medical digest.  Dec. 1961.	B940796	1961-12-14	RE459628	1990-01-02	Williams & Wilkins|PCW						
					Sad Sack funny friends.  Vol. 1, no. 38, Mar. 1962.	B942343	1961-12-15	RE460902	1990-01-02	Sad Sack, Inc.|PWH						
					Sad Sack comics.  Vol. 1, no. 127, Mar. 1962.	B942344	1961-12-15	RE458483	1990-01-02	Sad Sack, Inc.|PWH						
					Medicine.  Vol. 40, no. 4.	B941756	1961-12-17	RE459629	1990-01-02	Williams & Wilkins|PCW						
					The Journal of nervous & mental disease.  Vol. 133, no. 4.	B942166	1961-12-17	RE459633	1990-01-02	Williams & Wilkins|PCW						
					Journal of immunology  Vol. 87, no. 6.	B942102	1961-12-18	RE459630	1990-01-02	Williams & Wilkins|PCW						
					Journal of investigative dermatology.  Vol. 37, no. 5.	B942175	1961-12-18	RE459634	1990-01-02	Williams & Wilkins|PCW						
					Obstetrical & gynecological survey.  Vol. 16, no. 6.	B942120	1961-12-20	RE459632	1990-01-02	Williams & Wilkins|PCW						
					Bacteriological reviews.  Vol. 25, no. 4.	B942178	1961-12-20	RE459635	1990-01-02	Williams & Wilkins|PCW						
					Soil science.  Vol. 92, no. 6.	B944156	1961-12-20	RE459636	1990-01-02	Williams & Wilkins|PCW						
					Journal of trauma.  Vol. 1, no. 6.	B942118	1961-12-21	RE459631	1990-01-02	Williams & Wilkins|PCW						
					The Journal of geology.  Vol. 70, no. 1.	B946776	1961-12-28	RE495892	1990-11-09	University of Chicago|PCW					In notice: 1962	
					Los Angeles times.  Vol. 81, Dec. 31, 1961.	B944030	1961-12-30	RE474345	1990-03-16	Times-Mirror Company|PCW						
					Selections from the writings of Francois Fenelon.  Arr. and edited by Thomas S. Kepler.	A542395	1962-01-01	RE489490	1990-08-06	Upper Room|PWH						
					Selection from the introduction to the Devout life.  Arr. and edited by Thomas S. Kepler.	A542396	1962-01-01	RE486765	1990-08-06	Upper Room|PWH						
					The Life of God in the soul of man.  Arr. and edited by Thomas S. Kepler.	A542397	1962-01-01	RE489489	1990-08-06	Upper Room|PWH						
					Selections from Theologia Germanica; bk.  Arr. and edited by Thomas S. Kepler.	A542398	1962-01-01	RE488477	1990-08-06	Upper Room|PWH						
				Kenneth Charles Hutchin.	How not to kill your husband.	A543431	1962-01-01	RE510271	1990-12-19	Kenneth Charles Hutchin|A						
				James Ballou Cook.	Finding list of vocal music, 1962.	A545162	1962-01-01	RE474186	1990-03-02	Alicia Razaf|W						
				Lynn Montross & Alethe Echols.	Washington and the Revolution.	A545885	1962-01-01	RE504327	1990-12-13	Lynn Montross|A						
				Manly P. Hall.	Culture and sanity.	A551330	1962-01-01	RE498243	1990-11-01	Philosophical Research Society|PWH						
				Carolyn Keene.	Clue of the dancing puppet.	A552293	1962-01-01	RE504486	1990-12-11	Simon & Schuster, Inc.|PWH						
				Dan Scott.	The Mystery of Comanche games.	A552297	1962-01-01	RE504490	1990-12-11	Simon & Schuster, Inc.|PWH						
				Franklin Dixon.	Clue of the screeching owl.	A552299	1962-01-01	RE504488	1990-12-11	Simon & Schuster, Inc.|PWH						
				Laura Lee Hope.	Bobbsey twins and the goldfish mystery.	A552301	1962-01-01	RE504489	1990-12-11	Simon & Schuster, Inc.|PWH						
				Franklin Dixon.	While the clock ticked.	A569891	1962-01-01	RE504498	1990-12-11	Simon & Schuster, Inc.|PWH					Based on the original story of the same title.	
					NEA service weekly.  Jan. 1, 1962.	A572484	1962-01-01	RE493510	1990-10-04	Newspaper Enterprise Association, Inc.|PCW						
				Marguerite Duras.	L'Apres-midi de Monsieur Andesmas.	AFO35597	1962-01-01	RE490867	1990-09-17	Marguerite Duras|A						
				P. J. Holmes.	The Electrochemistry of semiconductors.	AI7573	1962-01-01	RE511437	1990-12-28	Academic Press, Inc.|PCW						
					Theatre arts; combined with Stage magazine.  Vol. 46, no. 1, Jan. 1962.	B551018	1962-01-01	RE534812	1990-12-28	Samuel R. Ceccarelli|PCW						
					The Congressional digest.  Vol. 41, no. 1, Jan. 1962.	B943337	1962-01-01	RE462826	1990-01-02	Congressional Digest Corporation|PCW						
					Chicago daily tribune.  Vol. 121, no. 1, Jan. 1, 1962.	B943792	1962-01-01	RE470249	1990-02-07	Chicago Tribune Company|PCW						
					The New York times.  Vol. 111, no. 37963, Jan. 1, 1962.	B943961	1962-01-01	RE469684	1990-01-25	New York Times Company|PCW						
					Daily news.  Vol. 43, no. 163, Jan. 1, 1962.	B943981	1962-01-01	RE483256	1990-07-03	New York News, Inc.|PWH						
					Little Orphan Annie.	B943981	1962-01-01	RE509772	1990-12-31	Tribune Media Services, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 27, Jan. 1, 1962.	B944090	1962-01-01	RE502947	1990-12-12	Washington Post Company|PCW						
					Scouting.  Vol. 50, no. 1, Jan. 1962.	B944877	1962-01-01	RE463436	1990-01-17	Boy Scouts of America|PCW						
					Air Force and space digest.  Vol. 45, no. 1, Jan. 1962.|Air Force magazine.	B944978	1962-01-01	RE493376	1990-10-09	Air Force Association|PWH						
					Financial world.  Vol. 117, no. 1, Jan. 3, 1962.	B945021	1962-01-01	RE498459	1990-11-27	Financial World Partners|PWH						
					Organic gardening and farming.  Vol. 9, no. 1, Jan. 1962.	B945380	1962-01-01	RE509299	1990-12-27	RodaLe Press, Inc.|PWH						
					Prevention.  Vol. 14, no. 1, Jan. 1962.	B945410	1962-01-01	RE509300	1990-12-27	RodaLe Press, Inc.|PWH						
					Moody's bond survey.  Vol. 54, no. 1.	B946731	1962-01-01	RE490872	1990-09-10	Moody's Investors Service, Inc.|PWH						
					Time; the weekly newsmagazine (incorporating Literary digest)  Vol. 79, no. 1.	B948103	1962-01-01	RE489747	1990-09-06	Time, Inc.|PCW||Magazine Company|PCW						
					AIA journal.  Vol. 37, no. 1, Jan. 1962.	B948727	1962-01-01	RE504703	1990-12-24	BPI Communications, Inc.|PCW						
					Landscape.  Vol. 11, no. 2, winter 1961-1962.	B955250	1962-01-01	RE470487	1990-01-11	Blair M. Boyd|PCW						
					Choristers Guild letters.  Vol. 13, no. 5, Jan. 1962.	B956229	1962-01-01	RE495685	1990-11-14	Choristers Guild|PCW						
					Ability.  No. 136.	B958446	1962-01-01	RE511291	1990-12-28	Hubbard Association of Scientologists International|PWH						
					The Cadillac serviceman.  Vol. 36, no. 1, Jan. 1962.	B964303	1962-01-01	RE505268	1990-12-20	Cadillac Motor Car Division General Motors Corporation|PWH						
					Bugs Bunny; comic strip.	BB23164	1962-01-01	RE480003	1990-06-15	Warner Brothers, Inc.|PWH						
				Walt Disney Productions.	Donald Duck; cartoon strip.  Jan. 8-Jan. 13, 1962.	K63973	1962-01-01	RE480124	1990-06-28	Walt Disney Company|PWH						
					Mickey Mouse; cartoon strip.  Jan. 8-13, 1962.	K63974	1962-01-01	RE483851	1990-06-27	Walt Disney Company|PWH						
					Drina dances in Paris.  Text: Jean Estoril, pseud. of Mabel Esther Allan.	UCC work	1962-01-01	RE454239	1990-01-29	Mabel Esther Allan|A						
					Heal thyself.  Text: Grace Cooke.	UCC work	1962-01-01	RE488437	1990-08-29	Joan Gertrude Hodgson|C						
					Tim's friend, Towser.  Text: Edward Ardizzone.	UCC work	1962-01-01	RE489226	1990-09-06	Christiana Clemence|C						
				Storm Jameson.	The Road from the monument.	UCC work	1962-01-01	RE509909	1990-12-19	Christopher Storm-Clark|E						
				Geoffrey Evans and Antony Brett-James.	Imphal: a flower on lofty heights.	UCC work	1962-01-01	RE502366	1990-12-06	David G. Chandler|E						
				R. J. Minney.	Fanny and the regent of Siam.	UCC work	1962-01-01	RE500974	1990-12-17	Hetty Minney|W						
				Malcolm Saville.	Not scarlet but gold.	UCC work	1962-01-01	RE502367	1990-12-04	J. D. Saville|C						
				Malcolm Saville.	The Seaside book.	UCC work	1962-01-01	RE502369	1990-12-04	J. D. Saville|C						
				Sylvia Thorpe, pseud. of June Sylvia Thimblethorpe.	The Highwayman.	UCC work	1962-01-01	RE511348	1990-12-27	J. S. Thimblethorpe|A						
				Sylvia Thorpe, pseud. of June Sylvia Thimblethorpe.	The House at Bell Orchard.	UCC work	1962-01-01	RE511349	1990-12-27	J. S. Thimblethorpe|A						
				J. T. Edson.	Quiet town.	UCC work	1962-01-01	RE534002	1990-12-27	J. T. Edson|A						
				J. T. Edson.	Rio guns.	UCC work	1962-01-01	RE513322	1990-12-27	J. T. Edson|A						
				J. T. Edson.	The Hard riders.	UCC work	1962-01-01	RE513323	1990-12-27	J. T. Edson|A						
				J. T. Edson.	The Texan.	UCC work	1962-01-01	RE513324	1990-12-27	J. T. Edson|A						
				J. T. Edson.	The Ysabel Kid.	UCC work	1962-01-01	RE513326	1990-12-27	J. T. Edson|A						
				J. T. Edson.	Waco's debt.	UCC work	1962-01-01	RE513325	1990-12-27	J. T. Edson|A						
				John Killian Houston Brunner.	Father of lies.	UCC work	1962-01-01	RE502365	1990-12-07	John Killian Houston Brunner|A						
				John Killian Houston Brunner.	The Word not written.	UCC work	1962-01-01	RE511320	1990-12-10	John Killian Houston Brunner|A						
				Julian Mitchell.	A Disturbing influence.	UCC work	1962-01-01	RE509910	1990-12-19	Julian Mitchell|A						
					Billy Bunter's bodyguard.  Text: Frank Richards.	UCC work	1962-01-01	RE506302	1990-12-20	Una Hamilton Wright|E						
					Bunter the Caravanner.  Text: Frank Richards.	UCC work	1962-01-01	RE506301	1990-12-20	Una Hamilton Wright|E						
					"Sales sheet for ""no. 1492.""|Zoom"	A345785	1962-01-02	RE511690	1990-12-28	NCH Corporation|PWH						
				Edward V. Krick.	Methods engineering.	A538853	1962-01-02	RE479746	1990-06-12	Edward V. Krick|A						
				Grover L. Rogers & M. Lander Causey.	Mechanics of engineering structures.	A538854	1962-01-02	RE512344	1990-12-24	Grover L. Rogers|A||Elizabeth Green Causey|W						
				Chester R. Longwell & Richard F. Flint.	Introduction to physical geology.	A538856	1962-01-02	RE505647	1990-12-06	Irene M. Longwell|W						
				Donald C. Bryant & Karl R. Wallace.	Oral communication; a short course in speaking.	A538858	1962-01-02	RE490307	1990-09-06	Donald C. Bryant|A||Karl R. Wallace|A						
				Robert Griffith Hoopes.	Right reason in the English Renaissance.	A538869	1962-01-02	RE479689	1990-06-25	Robert Griffith Hoopes|A						
					The Prophets of Paris.  Text: Frank Edward Manuel.	A538870	1962-01-02	RE483188	1990-06-20	Frank Edward Manuel|A						
				Irwin Taylor Sanders.	Rainbow in the rock; the people of rural Greece.	A538871	1962-01-02	RE482811	1990-07-11	Irwin Sanders|A						
				John B. Graham, Luciano S. J. Scotto & Frank P. Paloucek.	Carcinoma of the cervix.	A538893	1962-01-02	RE511442	1990-12-28	John B. Graham|A||Luciano S. J. Scotto|A||Frank P. Paloucek|A						
				Michael J. Hogan & Lorenz E. Zimmerman.	Ophthalmic pathology; an atlas and textbook.	A538894	1962-01-02	RE511443	1990-12-28	Lorenz E. Zimmerman|A						
				Clarence Wilbur Taber.	Taber's Cyclopedic medical dictionary.	A539448	1962-01-02	RE512384	1990-12-31	First Pennsylvania Bank, N.A.|E						
				Egbert W. Nieman, Fay Greiffenberg, Louis Zahner & Norma Barnes Dobson.	The English language.  No. 7.	A539492	1962-01-02	RE502712	1990-12-14	Fay Greiffenberg|A||Egbert W. Nieman|A						
				Paul Roberts.	English sentences.	A539493	1962-01-02	RE509056	1990-12-27	Marcia Roberts|W						
				M. F. Nimkoff, editor: Arnold M. Rose.	Human behavior and social processes; an interactionist approach.	A539499	1962-01-02	RE494334	1990-10-29	Ruth Rose-Lizee|C						
				Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	High roads.	A539501	1962-01-02	RE502795	1990-12-18	Beverly McKee Eaton|C||Paul E. Harrison|E||Gloria Royer|NK						
				Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Sky lines.	A539502	1962-01-02	RE502796	1990-12-18	Beverly McKee Eaton|C||Paul E. Harrison|E||Gloria Royer|NK						
				Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Bright peaks.	A539503	1962-01-02	RE502797	1990-12-18	Beverly McKee Eaton|C||Paul E. Harrison|E||Gloria Royer|NK						
				Paul McKee, Arno Jewett, John Blossom & Corinne Watson.	English for meaning.  No. 7.	A539504	1962-01-02	RE502798	1990-12-18	Arno Jewett|A||Corinne Watson|A||Beverly McKee Eaton|C||John K. Blossom|PPW						
				Leon H. Canfield, & Howard B. Wilder, editors: Howard R. Anderson, Ellis Merton Coulter, John D. Hicks & Nelson P. Mead, map and chart editor: Robert M. Chapin, Jr.	The Making of modern America.	A539505	1962-01-02	RE494348	1990-10-29	Robert M. Chapin, Jr.|A||Monica Anderson|W||Erna Fritze|W||Joanne Wilder Davis|C||Judith Wilder Stein|C||Joyce Wilder Rolf|C						
				Leonard A. Maynard & John K. Loosli.	Animal nutrition.	A539507	1962-01-02	RE512962	1990-12-13	Nancy Harlan|C||Patricia M. Downing|C||John K. Loosli|A						
				Gladys G. Jenkins, Helen S. Shacter, W. W. Bauer, and one other.	Health and safety for teen agers.	A539516	1962-01-02	RE501373	1990-12-10	Scott, Foresman and Company|PWH						
				Paul R. Hanna, Robert L. Lively, Clyde F. Kohn.	In the Americas.	A539517	1962-01-02	RE488015	1990-08-15	Scott, Foresman and Company|PWH						
				John H. Haefner, Harold R. Bruce, Robert K. Carr.	Our living government.	A539518	1962-01-02	RE488016	1990-08-15	Scott, Foresman and Company|PWH						
				R. L. Cook.	Soil management for conservation and production.	A539520	1962-01-02	RE493936	1990-10-29	R. L. Cook|A						
				Harry R. Nara.	Vector mechanics for engineers.  Pt. 1: statics.	A539521	1962-01-02	RE512816	1990-12-13	Harry R. Nara|A						
				Eva Meushaw Pumphrey, Isabel M. Kincheloe.	Adventures for you.|Adventures in literature.	A539592	1962-01-02	RE510685	1990-12-21	William Pumphrey|C					Companion series Adventures in literature.	
