entry_id	volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
250dda59-eea0-5c9b-b6c7-aead9b11ab6c	27	1A	2	407	Edward Fenton.	Us and the duchess. (In Young America, Jan. 24, 1946)		B3713	1946-01-16	R561464	1973-10-23	Edward Fenton|A						R561464. Us and the duchess. By Edward Fenton. (In Young America, Jan. 24, 1946) © 16Jan46; B3713. Edward Fenton (A); 23Oct73; R561464.
3fa6a656-1e6c-5e65-86f1-9d9cc468b7f2	27	1A	2	407	Edward Fenton.	Us and the duchess. (In Young America, Jan. 17, 1946)		B6290	1946-01-09	R561465	1973-10-23	Edward Fenton|A						R561465. Us and the duchess. By Edward Fenton. (In Young America, Jan. 17, 1946) © 9Jan46; B6290. Edward Fenton (A); 23Oct73; R561465.
3a53d3f8-a949-5073-8ac4-3f30057eecfa	27	1A	2	407	Mary M. Colum.	Jules Bois: a French writer in America. (In Tomorrow, Nov. 1946)		B41291	1946-10-15	R561466	1973-10-18	Emmet M. Greene|NK						R561466. Jules Bois: a French writer in America. By Mary M. Colum. (In Tomorrow, Nov. 1946) © 15Oct46; B41291. Emmet M. Greene (NK); 18Oct73; R561466.
b2315352-07e1-595d-9dd4-fe02483b4005	27	1A	2	407	James B. Hendryx.	A Man passes on. (In Short stories, Oct. 25, 1946)		B42272	1946-10-10	R561467	1973-10-18	Hermione Hendryx Swartz, Betty Hendryx Loomis & James B. Hendryx, Jr.|C						R561467. A Man passes on. By James B. Hendryx. (In Short stories, Oct. 25, 1946) © 10Oct46; B42272. Hermione Hendryx Swartz, Betty Hendryx Loomis & James B. Hendryx, Jr. (C); 18Oct73; R561467.
9eba72aa-eebc-5367-becc-51cbc4051f1e	27	1A	2	407	James B. Hendryx.	New talent on halfaday. (In Short stories, Oct. 25, 1946)		B42272	1946-10-10	R561468	1973-10-18	Hermione Hendryx Swartz, Betty Hendryx Loomis & James B. Hendryx, Jr.|C						R561468. New talent on halfaday. By James B. Hendryx. (In Short stories, Oct. 25, 1946) © 10Oct46; B42272. Hermione Hendryx Swartz, Betty Hendryx Loomis & James B. Hendryx, Jr. (C); 18Oct73; R561468.
feb5ecc9-f006-581e-a060-dd54863034e2	27	1A	2	407	Hope Hale Davis.	Hired girl of my dreams. (In Town and country, Oct. 1946)		B43522	1946-10-16	R561469	1973-10-18	Hope Hale Davis|A						R561469. Hired girl of my dreams. By Hope Hale Davis. (In Town and country, Oct. 1946) © 16Oct46; B43522. Hope Hale Davis (A); 18Oct73; R561469.
4a2db116-fee7-5cb7-8e40-f97ec46f8430	27	1A	2	407	William H. Bunce.	Dragon prows westward.		A5678	1946-08-22	R561473	1973-10-19	William H. Bunce|A						R561473. Dragon prows westward. By William H. Bunce. © 22Aug46; A5678. William H. Bunce (A); 19Oct73; R561473.
f54ff0b8-2bad-54c1-82d9-ac5fa6fd07b8	27	1A	2	407	Wilfrid S. Bronson.	Coyotes.		A5682	1946-08-22	R561474	1973-10-19	Wilfrid S. Bronson|A						R561474. Coyotes. By Wilfrid S. Bronson. © 22Aug46; A5682. Wilfrid S. Bronson (A); 19Oct73; R561474.
772a032d-da34-52b5-a404-1e62ec907220	27	1A	2	407														R561475. Animal farm. By George Orwell. Prev. pub. abroad 17Aug45 & reg. AI-82. © 26Aug46; A5694. Sonia Orwell (W); 19Oct73; R561475. (Entered under British Proclamation of 10Mar44)
798e2b73-6e98-5358-a47c-d69bb26a82e7	27	1A	2	407	Irma Simonton Black.	Off to a good start.		A5954	1946-09-05	R561476	1973-10-19	James Hammond Black|Wr						R561476. Off to a good start. By Irma Simonton Black. © 5Sep46; A5954. James Hammond Black (Wr); 19Oct73; R561476.
39a7cfad-de80-5310-a722-3343f16d0fce	27	1A	2	407	Kenneth Fearing.	The Big clock.		A6017	1946-09-19	R561477	1973-10-19	Bruce Fearing|C						R561477. The Big clock. By Kenneth Fearing. © 19Sep46; A6017. Bruce Fearing (C); 19Oct73; R561477.
52a8f939-d5b0-5e07-b79b-878727d39dec	27	1A	2	407	Carolyn Haywood.	Penny and Peter.		A6239	1946-09-19	R561478	1973-10-19	Carolyn Haywood|A						R561478. Penny and Peter. By Carolyn Haywood. © 19Sep46; A6239. Carolyn Haywood (A); 19Oct73; R561478.
a4f7f648-c6da-550b-a305-51061237c657	27	1A	2	408														R561479-561481. Delta wedding. Chap. 20-conclusion. By Eudora Welty. (In The Atlantic monthly, Feb.-Apr. 1946) © 25Jan46, B5564; 21Feb46, B10946; 25Mar46, B13489. Eudora Welty (A); 19Oct73; R561479-561481.
b0cd1de9-188e-5ada-bac1-a870d3b619d9	27	1A	2	408	Hannah Arendt.	The Jewish state: fifty years after. (In Commentary, May 1946)		B20263	1946-05-15	R561482	1973-10-19	Hannah Arendt|A						R561482. The Jewish state: fifty years after. By Hannah Arendt. (In Commentary, May 1946) © 15May46; B20263. Hannah Arendt (A); 19Oct73; R561482.
906848c9-d9df-5eec-a264-8ae170b00e1b	27	1A	2	408	Jessamyn West.	There ought to be a judge. (In Mademoiselle, June 1946)		B24196	1946-05-31	R561483	1973-10-19	Jessamyn West|A						R561483. There ought to be a judge. By Jessamyn West. (In Mademoiselle, June 1946) © 31May46; B24196. Jessamyn West (A); 19Oct73; R561483.
43efdf73-d641-5d3a-a1a0-a692273c5784	27	1A	2	408	Richard P. Blackmur.	An Adjunct to the muses diadem: a note on E. P. (In Poetry, Sept. 1946)		B38961	1946-09-19	R561484	1973-10-19	Betty Bredemeier Davison|E						R561484. An Adjunct to the muses diadem: a note on E. P. By Richard P. Blackmur. (In Poetry, Sept. 1946) © 19Sep46; B38961. Betty Bredemeier Davison (E); 19Oct73; R561484.
7215599f-04b0-5a86-9136-92033270e933	27	1A	2	408	Richard P. Blackmur.	Four categories in criticism. (In Sewanee review, autumn 1946)		B46446	1946-10-01	R561485	1973-10-19	Betty Bredemeier Davison|E						R561485. Four categories in criticism. By Richard P. Blackmur. (In Sewanee review, autumn 1946) © 1Oct46; B46446. Betty Bredemeier Davison (E); 19Oct73; R561485.
3466cd7d-d8ac-570e-a85b-1eb848e0b78a	27	1A	2	408	Derek Ernest Denny Brown.	Handbook of neurological examination and case recording.		AA26023	1946-10-09	R561486	1973-10-23	Derek Ernest Denny Brown|A		additions & complete revision of Outline of neurological examination and case record.				R561486. Handbook of neurological examination and case recording. By Derek Ernest Denny Brown. NM: additions & complete revision of Outline of neurological examination and case record. © 9Oct46; AA26023. Derek Ernest Denny Brown (A); 23Oct73; R561486.
c3dfc201-0cf6-56a9-a4a2-ecc11dc7f174	27	1A	2	408	Archibald Thompson Davison & Willi Apel.	Historical anthology of music--oriental, medieval and Renaissance music.		A5825	1946-09-17	R561488	1973-10-23	Alice D. Humez|W of Archibald Thompson Davison||Willi Apel|A						R561488. Historical anthology of music--oriental, medieval and Renaissance music. By Archibald Thompson Davison & Willi Apel. © 17Sep46; A5825. Alice D. Humez (W of Archibald Thompson Davison) & Willi Apel (A); 23Oct73; R561488.
c65faeec-7c04-520a-9a64-49a1a7bde870	27	1A	2	408	James Ackley Maxwell.	The Fiscal impact of federalism in the United States.		A6235	1946-09-16	R561489	1973-10-23	James Ackley Maxwell|A						R561489. The Fiscal impact of federalism in the United States. By James Ackley Maxwell. © 16Sep46; A6235. James Ackley Maxwell (A); 23Oct73; R561489.
fae3ffed-4895-5ae9-ab7a-dc00970d0466	27	1A	2	408	William Ellery Leonard.	A Man against time: an heroic dream.		A190945	1945-11-02	R561490	1973-10-29	Clara Leiser|PPW						R561490. A Man against time: an heroic dream. By William Ellery Leonard. © 2Nov45; A190945. Clara Leiser (PPW); 29Oct73; R561490.
622825fe-b7ca-5971-b338-e91a04beacb5	27	1A	2	408	Gordon McQuarrie.	"The Story of ""Gertie""."		A1788	1946-03-07	R561492	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH		completely revised.				"R561492. The Story of ""Gertie"". By Gordon McQuarrie. NM: completely revised. © 7Mar46; A1788. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561492."
7fb88553-068f-5469-835b-93bfd91c2587	27	1A	2	408	Leland Silliman, illus. by George Avison.	The Scrapper.		A1909	1946-03-14	R561493	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH						R561493. The Scrapper. By Leland Silliman, illus. by George Avison. © 14Mar46; A1909. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561493.
f186ac72-263b-501c-ba86-318744195777	27	1A	2	408		The Sermon on the Mount; Everett Shinn illustrated edition. Bible text illustrated by Everett Shinn.		A1912	1946-03-11	R561494	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH						R561494. The Sermon on the Mount; Everett Shinn illustrated edition. Bible text illustrated by Everett Shinn. © 11Mar46; A1912. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561494.
9ab1b25c-9d4c-5d16-8043-77fbd9fbef20	27	1A	2	408	William Byron Forbush & Harry R. Allen, illustrated with drawings & diagrams by Jessie Gillespie.	The Book of games for home, school and playground.		A2122	1946-03-26	R561495	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH		revisions.				R561495. The Book of games for home, school and playground. By William Byron Forbush & Harry R. Allen, illustrated with drawings & diagrams by Jessie Gillespie. NM: revisions. © 26Mar46; A2122. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561495.
86b5f6c2-f43a-5a0b-b865-7998d5817f67	27	1A	2	409	Ely Culbertson.	Bidding and play in duplicate contract bridge.		A2143	1946-03-27	R561496	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH						R561496. Bidding and play in duplicate contract bridge. By Ely Culbertson. © 27Mar46; A2143. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561496.
9a453cc1-247a-5f7e-8dd9-a3eb5abb1797	27	1A	2	409	Raymond W. Short.	Four great American novels.		A2188	1946-03-27	R561497	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH						R561497. Four great American novels. By Raymond W. Short. © 27Mar46; A2188. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561497.
21e37e43-5d61-5885-be46-e3592d7813ca	27	1A	2	409	Lawrence K. Rosinger.	Restless India.		A4166	1946-05-13	R561498	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH						R561498. Restless India. By Lawrence K. Rosinger. © 13May46; A4166. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561498.
19dec69e-f0b6-54cb-8750-ef6793e79b8d	27	1A	2	409	Russell Landstrom.	The Associated Press news annual: 1945.		A4669	1946-06-20	R561499	1973-10-23	The Associated Press|PWH						R561499. The Associated Press news annual: 1945. By Russell Landstrom. © 20Jun46; A4669. The Associated Press (PWH); 23Oct73; R561499.
22561f3b-e32d-508a-b4ec-6c2ea8eb5054	27	1A	2	409	Ernest Taylor Pyle.	Last chapter.		A6044	1946-05-29	R561500	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH		index of persons & places.				R561500. Last chapter. By Ernest Taylor Pyle. NM: index of persons & places. © 29May46; A6044. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561500.
0590ee8c-ec5f-5313-aa85-87074dd376d3	27	1A	2	409	Alice B. Scudder.	Suggestions for authors.		AA11939	1946-04-24	R561501	1973-10-23	Holt, Rinehart and Winston, Inc.|PWH						R561501. Suggestions for authors. By Alice B. Scudder. © 24Apr46; AA11939. Holt, Rinehart and Winston, Inc. (PWH); 23Oct73; R561501.
b2ea9a61-dee9-5410-90ce-bba07b8e67ce	27	1A	2	409														R561516-561518. Batman and Robin. By Bob Kane. (In Daily mirror, New York, Nov. 1-3, 1945) © 1Nov45, A5-139868; 2Nov45, A5-139869; 3Nov45, A5-139870. National Periodical Publications, Inc. (PWH); 23Oct73; R561516-561518.
d55e2507-194e-57ab-9273-c78692a40fe8	27	1A	2	409	Bob Kane.	Batman and Robin. (In Sunday mirror, New York, Nov. 4, 1945, p.3, comic section)		A5-139871	1945-11-04	R561519	1973-10-23	National Periodical Publications, Inc.|PWH						R561519. Batman and Robin. By Bob Kane. (In Sunday mirror, New York, Nov. 4, 1945, p.3, comic section) © 4Nov45; A5-139871. National Periodical Publications, Inc. (PWH); 23Oct73; R561519.
4eb593a1-6d6c-58b7-8f46-b7862c140bf0	27	1A	2	409														R561520-561522. Superman. By Jerry Siegel & Joe Shuster. (In New York post, Nov. 1-3, 1945) © 1Nov45, A5-139880; 2Nov45, A5-139881; 3Nov45, A5-139882. National Periodical Publications, Inc. (PWH); 23Oct73; R561520-561522.
8cee8a65-107d-5963-96e5-8759d7fe221d	27	1A	2	409	Jerry Siegel & Joe Shuster.	Superman. (In Sunday mirror, New York, Nov. 4, 1945, p. 16, comic section)		A5-139883	1945-11-04	R561523	1973-10-23	National Periodical Publications, Inc.|PWH						R561523. Superman. By Jerry Siegel & Joe Shuster. (In Sunday mirror, New York, Nov. 4, 1945, p. 16, comic section) © 4Nov45; A5-139883. National Periodical Publications, Inc. (PWH); 23Oct73; R561523.
09291d98-2a11-5684-afd5-affcaced8edc	27	1A	2	409														R561524-561526. Superman. By Jerry Siegel & Joe Shuster. (In New York post, Nov. 5-7, 1945) © 5Nov45, A5-140039; 6Nov45, A5-140040; 7Nov45, A5-140041. National Periodical Publications, Inc. (PWH); 23Oct73; R561524-561526.
2f658ee1-7c86-5823-84d2-4c3b0767c00f	27	1A	2	409														R561527-561529. Batman and Robin. By Bob Kane. (In Daily mirror, New York, Nov. 5-7, 1945) © 5Nov45, A5-140052; 6Nov45, A5-140053; 7Nov45, A5-140054. National Periodical Publications, Inc. (PWH); 23Oct73; R561527-561529.
91fc8f66-2cda-5489-9800-90a3ffb3cea8	27	1A	2	409		A Treasury of Stephen Foster. Biographer: John Tasker Howard, introd.: Deems Taylor, illustrator: William Sharp, musical arrangements: Dorothy Berliner Commins & Ray Lev.		A5853	1946-09-20	R561531	1973-10-11	Random House, Inc.|PWH						R561531. A Treasury of Stephen Foster. Biographer: John Tasker Howard, introd.: Deems Taylor, illustrator: William Sharp, musical arrangements: Dorothy Berliner Commins & Ray Lev. © 20Sep46; A5853. Random House, Inc. (PWH); 11Oct73; R561531.
2e5d857f-f0bf-5252-9f98-9e36e7964b6f	27	1A	2	410		The Blue sky book; prose and poetry. Edited by Barbara Henderson, Marion T. Garretson & Frederick H. Weber, choral reading by Bess L. Crofoot & Margaret T. Palen, illustrated by Guy Brown Wiser.		A7128	1946-09-30	R561532	1973-10-11	Random House, Inc.|PWH						R561532. The Blue sky book; prose and poetry. Edited by Barbara Henderson, Marion T. Garretson & Frederick H. Weber, choral reading by Bess L. Crofoot & Margaret T. Palen, illustrated by Guy Brown Wiser. © 30Sep46; A7128. Random House, Inc. (PWH); 11Oct73; R561532.
1c27535f-9cb5-5063-adb0-33eb5a607f39	27	1A	2	410	Allen Weir Freeman.	Five million patients; the professional life of a health officer.		A12263	1946-10-14	R561534	1973-10-18	Julia B. Freeman|W						R561534. Five million patients; the professional life of a health officer. By Allen Weir Freeman. © 14Oct46; A12263. Julia B. Freeman (W); 18Oct73; R561534.
15815788-ea17-519b-bc96-1b3556a57bb6	27	1A	2	410	Christine Weston	The Dark wood. (Christine Weston Griswold)		A17239	1946-09-09	R561535	1973-10-15	Christine Weston|Mrs. R. Griswold|||A		additions & revisions.				R561535. The Dark wood. By Christine Weston (Christine Weston Griswold) NM: additions & revisions. © 9Sep46; A17239. Christine Weston (Mrs. R. Griswold) (A); 15Oct73; R561535.
00683a8d-490b-5abb-9955-b1c8523aceab	27	1A	2	410	Margaret Petherbridge.	The Cross word puzzle book; fifty-eight series, a fifty-eighth anthology of fifty-five new cross word puzzles, including five diagramless cross word puzzles.		A8514	1946-10-16	R561536	1973-10-19	Simon and Schuster, Inc.|PWH						R561536. The Cross word puzzle book; fifty-eight series, a fifty-eighth anthology of fifty-five new cross word puzzles, including five diagramless cross word puzzles. By Margaret Petherbridge. © 16Oct46; A8514. Simon and Schuster, Inc. (PWH); 19Oct73; R561536.
67f0d8a8-47da-5d35-8dfb-1acf38eae321	27	1A	2	410	J. Langdon Sullivan.	Solutions to More twistagrams.		AA496455	1945-10-26	R561579	1973-10-23	J. Langdon Sullivan|A						R561579. Solutions to More twistagrams. By J. Langdon Sullivan. © 26Oct45; AA496455. J. Langdon Sullivan (A); 23Oct73; R561579.
caeae203-9452-59c5-8cbe-bef0145426bd	27	1A	2	410		American book prices current index, 1941-1945. Edited by Colton Storm.		A6274	1946-09-16	R561587	1973-10-23	Edward Lazare & Ramona J. Lazare|PWH						R561587. American book prices current index, 1941-1945. Edited by Colton Storm. © 16Sep46; A6274. Edward Lazare & Ramona J. Lazare (PWH); 23Oct73; R561587.
6565e267-8f0e-5164-9d7d-cc3c942d8325	27	1A	2	410	G. O. Simpson.	My reading design. Form D.		AA495930	1945-10-20	R561593	1973-10-19	Harriet G. Simpson|W||Wendell K. Simpson, Wilbur H. Simpson & Miriam Kaplan|C						R561593. My reading design. Form D. By G. O. Simpson. © 20Oct45; AA495930. Harriet G. Simpson (W), Wendell K. Simpson, Wilbur H. Simpson & Miriam Kaplan (C); 19Oct73; R561593.
ac4e0625-4593-5249-b909-2285ff923297	27	1A	2	410	Athene Seyler & Stephen Haggard.	The Craft of comedy.		A1983	1946-03-15	R561634	1973-10-24	Athene Seyler|A||Morna Elmhirst|W						R561634. The Craft of comedy. By Athene Seyler & Stephen Haggard. © 15Mar46; A1983. Athene Seyler (A) & Morna Elmhirst (W); 24Oct73; R561634.
abfedbde-fc12-5ec2-a71f-af0d5b3b78f0	27	1A	2	410	Norman W. Walker.	Endocrine glands chart. (In Elementary study of the chemistry of foods, of the human body and of the philosophy of life)		A465552	1944-09-20	R561658	1972-06-29	Norman W. Walker|A						R561658. Endocrine glands chart. By Norman W. Walker. (In Elementary study of the chemistry of foods, of the human body and of the philosophy of life) © 20Sep44; A465552. Norman W. Walker (A); 29Jun72; R561658.
00142e15-f8be-5eda-a6ab-b8698b3b6dd8	27	1A	2	410	Tressie Roger Blythe.	California missions: El Camino Real.		AA27565	1946-09-10	R561673	1973-10-29	Mrs. Tressie Roger Blythe|W||Dorothy Zuck & Virginia Sorensen|C						R561673. California missions: El Camino Real. By Tressie Roger Blythe. © 10Sep46; AA27565. Mrs. Tressie Roger Blythe (W), Dorothy Zuck & Virginia Sorensen (C); 29Oct73; R561673.
134840cf-0ab0-5461-83c2-94b14bc27eb8	27	1A	2	410	John B. L. Goodwin.	The Cocoon. (In Story magazine, Sept.-Oct. 1946)		B52902	1946-10-25	R561674	1973-10-25	John B. L. Goodwin|A						R561674. The Cocoon. By John B. L. Goodwin. (In Story magazine, Sept.-Oct. 1946) © 25Oct46; B52902. John B. L. Goodwin (A); 25Oct73; R561674.
babbddb7-394a-514e-858e-2d49a7378c22	27	1A	2	410	Alfred Jackson Hanna.	A Prince in their midst: the adventurous life of Achille Murat on the American frontier.		A6365	1946-10-09	R561675	1973-10-25	Alfred J. Hanna|A						R561675. A Prince in their midst: the adventurous life of Achille Murat on the American frontier. By Alfred Jackson Hanna. © 9Oct46; A6365. Alfred J. Hanna (A); 25Oct73; R561675.
100c31de-11f0-5582-9d75-753ccc0b827f	27	1A	2	410	Gertrude Stein.	Brewsie and Willie.		A5364	1946-06-22	R561676	1973-10-24	Daniel Stein, Gabrielle Stein Tyler & Michael Stein|NK						R561676. Brewsie and Willie. By Gertrude Stein. © 22Jun46; A5364. Daniel Stein, Gabrielle Stein Tyler & Michael Stein (NK); 24Oct73; R561676.
99e26bbc-09bb-54d5-8d60-ab91aa649bf5	27	1A	2	411	Edward Francis Curren.	Class rates.		AA25746	1946-08-29	R561691	1973-10-25	Underwriters Rating Board|PWH						R561691. Class rates. By Edward Francis Curren. © 29Aug46; AA25746. Underwriters Rating Board (PWH); 25Oct73; R561691.
0c02b7e3-4df4-50af-876b-fbe158f75989	27	1A	2	411	Dorothy Clarke Wilson.	The Herdsman; a story of the prophet Amos.		A8798	1946-10-21	R561692	1973-10-25	Dorothy Clarke Wilson|A						R561692. The Herdsman; a story of the prophet Amos. By Dorothy Clarke Wilson. © 21Oct46; A8798. Dorothy Clarke Wilson (A); 25Oct73; R561692.
5e2a5600-e413-5509-84a6-a923b8a12b89	27	1A	2	411		A State university surveys the humanities. Authors: Wallace C. Cardwell, James L. Godfrey & others; edited by Loren C. MacKinney; forewords by Nicholson B. Adams & Harry K. Russell.		A176	1945-10-27	R561693	1973-10-25	Loren MacKinney|C						R561693. A State university surveys the humanities. Authors: Wallace C. Cardwell, James L. Godfrey & others; edited by Loren C. MacKinney; forewords by Nicholson B. Adams & Harry K. Russell. © 27Oct45; A176. Loren MacKinney (C); 25Oct73; R561693.
1dd10c4c-d081-5561-b3a6-d31e76d0d20b	27	1A	2	411	National Oil Scouts and Landsmen's Association; edited under the direction of Howard R. Brooks, editor in chief & E. J. Raisch, assistant editor.	Oil and gas field development in United States, 1944. Year book 1945 (review of 1944), vol. 15.		A191950	1945-11-10	R561695	1973-10-25	International Oil Scouts Association|PCW						R561695. Oil and gas field development in United States, 1944. Year book 1945 (review of 1944), vol. 15. By National Oil Scouts and Landsmen's Association; edited under the direction of Howard R. Brooks, editor in chief & E. J. Raisch, assistant editor. © 10Nov45; A191950. International Oil Scouts Association (PCW); 25Oct73; R561695.
29e52c28-f722-5c2a-bfb7-e1a668aedfb6	27	1A	2	411	Georgia May Cook, illustrated by Tucker Campbell.	The Sugar Tree Hill family.		AA11885	1946-04-27	R561716	1973-10-29	Georgia May Cook|A						R561716. The Sugar Tree Hill family. By Georgia May Cook, illustrated by Tucker Campbell. © 27Apr46; AA11885. Georgia May Cook (A); 29Oct73; R561716.
f77874ee-2e58-58b0-9507-97bb2c133205	27	1A	2	411	Albertine Deletaille.	At the top of the house.		A5677	1946-08-22	R561737	1973-10-26	Harcourt Brace Jovanovich, Inc.|PWH						R561737. At the top of the house. By Albertine Deletaille. © 22Aug46; A5677. Harcourt Brace Jovanovich, Inc. (PWH); 26Oct73; R561737.
c24f6f10-5f93-5baa-a929-713a4f1234a6	27	1A	2	411	Dorothy Lyons.	Golden sovereign.		A5680	1946-08-22	R561738	1973-10-26	Dorothy Lyons|A						R561738. Golden sovereign. By Dorothy Lyons. © 22Aug46; A5680. Dorothy Lyons (A); 26Oct73; R561738.
5b0d3b68-2877-5190-9e44-f6c920bd888f	27	1A	2	411	Kathrene Pinkerton.	The Silver strain.		A5681	1946-08-22	R561739	1973-10-26	Bobs Pinkerton|C						R561739. The Silver strain. By Kathrene Pinkerton. © 22Aug46; A5681. Bobs Pinkerton (C); 26Oct73; R561739.
c760c60f-cb15-5a97-9a6e-397fefed1e60	27	1A	2	411	Corinne Lowe.	Quicksilver Bob.		A5955	1946-09-05	R561740	1973-10-26	Winifred K. Eaton|E						R561740. Quicksilver Bob. By Corinne Lowe. © 5Sep46; A5955. Winifred K. Eaton (E); 26Oct73; R561740.
0c6e2f04-27bf-5240-97a9-8824c93e36b4	27	1A	2	411	Stephen W. Meader.	Jonathan goes West.		A6240	1946-09-19	R561741	1973-10-26	Stephen Meader|A						R561741. Jonathan goes West. By Stephen W. Meader. © 19Sep46; A6240. Stephen Meader (A); 26Oct73; R561741.
8ff58c47-dde6-5d10-8f14-3d2f37250159	27	1A	2	411	Truman L. Kelley, Giles M. Ruch & Lewis M. Terman.	Intermediate language arts tests. Form Fm. (Stanford achievement test) Previously issued as Stanford achievement test: intermediate battery complete form F, 1940 experimental edition.		AA24694	1946-09-25	R561742	1973-10-26	Grace W. Kelley|W||Arlysle Ruch Romero|C of Giles M. Ruch||Helen T. Mosher|C of Lewis M. Terman		revisions.				R561742. Intermediate language arts tests. Form Fm. By Truman L. Kelley, Giles M. Ruch & Lewis M. Terman. (Stanford achievement test) Previously issued as Stanford achievement test: intermediate battery complete form F, 1940 experimental edition. NM: revisions. © 25Sep46; AA24694. Grace W. Kelley (W), Arlysle Ruch Romero (C of Giles M. Ruch) & Helen T. Mosher (C of Lewis M. Terman); 26Oct73; R561742.
23863eac-65e3-58a5-a8ba-7509f3e6c491	27	1A	2	411	Truman L. Kelley, Giles M. Ruch & Lewis M. Terman.	Advanced arithmetic tests. Form Fm. (Stanford achievement test) Previously issued as Stanford achievement test: advanced battery complete form F, 1940 experimental edition.		AA24695	1946-09-25	R561743	1973-10-26	Grace W. Kelley|W||Arlysle Ruch Romero|C of Giles M. Ruch||Helen T. Mosher|C of Lewis M. Terman		revisions.				R561743. Advanced arithmetic tests. Form Fm. By Truman L. Kelley, Giles M. Ruch & Lewis M. Terman. (Stanford achievement test) Previously issued as Stanford achievement test: advanced battery complete form F, 1940 experimental edition. NM: revisions. © 25Sep46; AA24695. Grace W. Kelley (W), Arlysle Ruch Romero (C of Giles M. Ruch) & Helen T. Mosher (C of Lewis M. Terman); 26Oct73; R561743.
a7e44e73-2c49-5236-a45a-f41c0f039406	27	1A	2	412	Truman L. Kelley, Giles M. Ruch & Lewis M. Terman.	Intermediate arithmetic tests. Form Fm. (Stanford achievement test) Previously issued as Stanford achievement test: intermediate battery complete form R, 1940 experimental edition.		AA24696	1946-09-25	R561744	1973-10-26	Grace W. Kelley|W||; Arlysle Ruch Romero|C of Giles M. Ruch||Helen T. Mosher|C of Lewis M. Terman		revisions.				R561744. Intermediate arithmetic tests. Form Fm. By Truman L. Kelley, Giles M. Ruch & Lewis M. Terman. (Stanford achievement test) Previously issued as Stanford achievement test: intermediate battery complete form R, 1940 experimental edition. NM: revisions. © 25Sep46; AA24696. Grace W. Kelley (W); Arlysle Ruch Romero (C of Giles M. Ruch) & Helen T. Mosher (C of Lewis M. Terman); 26Oct73; R561744.
1517446a-029b-5806-8c11-44dcd35632b7	27	1A	2	412														R561745. Unpopular opinions. By Dorothy Leigh Sayers Fleming. U. S. ed. published 25Sep47, A17268. © 30Sep46; AI-533. Anthony Fleming (C); 26Oct73; R561745. (U. S. registration under British Proclamation of 10Mar44)
e7549b7a-6afc-53af-88a0-85d060bb3606	27	1A	2	412	Albert Deutsch.	Senate group tackles vast mental health problem. (In PM daily, Mar. 7, 1946)		B8633	1946-03-07	R561746	1973-10-26	Geraldine D. Gottlieb|E						R561746. Senate group tackles vast mental health problem. By Albert Deutsch. (In PM daily, Mar. 7, 1946) © 7Mar46; B8633. Geraldine D. Gottlieb (E); 26Oct73; R561746.
ebb44d9e-d8b5-57e1-94f9-a7fbd1a30c55	27	1A	2	412	Albert Deutsch.	Nation warned on grave mental disease perils. (In PM daily, Mar. 8, 1946)		B8701	1946-03-08	R561747	1973-10-26	Geraldine D. Gottlieb|E						R561747. Nation warned on grave mental disease perils. By Albert Deutsch. (In PM daily, Mar. 8, 1946) © 8Mar46; B8701. Geraldine D. Gottlieb (E); 26Oct73; R561747.
2f796fd3-a8d4-5be2-9a84-ccc1c5a6bb0d	27	1A	2	412	Albert Deutsch.	Patients strapped and handcuffed in Detroit's bedlams. (In PM daily, Mar. 11, 1946)		B8702	1946-03-11	R561748	1973-10-26	Geraldine D. Gottlieb|E						R561748. Patients strapped and handcuffed in Detroit's bedlams. By Albert Deutsch. (In PM daily, Mar. 11, 1946) © 11Mar46; B8702. Geraldine D. Gottlieb (E); 26Oct73; R561748.
deea3451-edfe-5951-b84f-069d30d8c1c7	27	1A	2	412	Albert Deutsch.	A Midnight visit to Detroit's jampacked bedlam. (In PM daily, Mar. 12, 1946)		B8762	1946-03-12	R561749	1973-10-26	Geraldine D. Gottlieb|E						R561749. A Midnight visit to Detroit's jampacked bedlam. By Albert Deutsch. (In PM daily, Mar. 12, 1946) © 12Mar46; B8762. Geraldine D. Gottlieb (E); 26Oct73; R561749.
